Concept;Question class;Question type;Question content;Answer;Alternative 1;Alternative 2;Alternative 3;Explanation;Difficulty rating (</= 20)
The cost of borrowing money;Application;Y/N;Kujwayelekile na ukuthi umkweletisi afake inzalo eskweletini?;Yebo;Cha;;;Akujwayelekile ukuthola isikweletu esingenanzalo. Uma abakweletisi bengakhokhelwa nzalo, angeke benze mali ngokubolekisa;18
The cost of borrowing money;Application;T/F;Amabhizinisi abolekisa imali akushaja inzalo kuze ezothola nawo imali ngokusebenza ngokukweletisa imali;Iqiniso;Amanga;;;Abazali nabangani abakuboleka imali bengafaki nzalo bayekela ukuthi abadingi ukwenza imali ngawe. Abakweletisi kodwa bayadinga ukuhola ngokukweletisa imali;19
The cost of borrowing money;Application;T/F;Inzalo inani lokuboleka imali;Iqiniso;Amanga;;;Inzalo imali oyikhokha ngaphezulu kwesikweletu osithathile. Inani olikhokhayo lokuboleka imali ngamanye amazwi;17
The cost of borrowing money;Seed;MC;Imali yonke oyikhokhela umkweletisi ibizwa ngani?;{Cost of credit};{Cost of interest};{Total cost of income};{Net credit};Inani lesikweletu imali yonke oyinika umkweletisi. Ibala imali oyibolekile kanye nenzalo (nezinye izimali zama {administraion fee} uma zingena);5
The cost of borrowing money;Retention;MC;Ngokwezimali, kuyini inani lesikweletu ekuyi {{cost of credit}}?;Imali ebolekiwe kanye nenzalo;Imali obolekiwe engena nzalo;Inzalo nentela;Imali ebolekiwe nentela;Ngokwezimali zokubolekwa ezi {simple}, i{cost of credit} ifaka imali oyibolekile kanye nenzalo. Kungaba khona ezinye izimali ngaphezulu;9
The cost of borrowing money;Retention;MC;Elinye igama elisetshenziswa endaweni ye {{cost of credit}} lithini?;{Total cost of credit};{Total cost of tax};{Net credit};{Total cost of expenses};i{Total cost of credit} ifana ne {cost of credit}. Abakweletisi bomthetho bajwayele ukusho lelinani ekuyilona ozolibuyisela. Libala inzalo nemali yokusebenza ({administration fee});10
The cost of borrowing money;Application;T/F;i{{Total cost of credit}} yimali oyikhokha ngokugcwele kumkweletisi;Iqiniso;Amanga;;;i{Total cost of credit} ifana ne {cost of credit}. Abakweletisi bomthetho bajwayele ukusho lelinani ekuyilona ozolibuyisela. Libala inzalo nemali yokusebenza ({administration fee});15
The cost of borrowing money;Application;T/F;i{Cost of credit} imali umuntu ayibolekile;Amanga;Iqiniso;;;i{Cost of credit}, ngokwezimali ezi {formal}, ibala imali oyibolekile esikweletini kanye nenzalo nezimali zokusebenza ekukunikeni isikweletu;17
The cost of borrowing money;Application;Y/N;Ingabe i{cost of credit} ekuyinani lesikweletu nenzalo kuyafana na?;Cha;Yebo;;;i{Cost f credit}, ngokwezimali ezi {formal}, ibala imali oyibbolekile esikweletini kanye nenzalo nezimali zokusebenza ekukunikeni isikweletu;19
The cost of borrowing money;Seed;Y/N;Kujwayele ukuba ne {risk} ethile uma kukhona okuboleka imali;Yebo;Cha;;;Kuhlale kukhona i{risk} ekubolekeni imali. Ngisho umkweletisi engalandela izinyathelo zokubona ukuthi uyakwazi na ukukhokha, isasekhona i{risk};5
The cost of borrowing money;Retention;MC;Iziphi kulezi ezingathinta ukwenzeka kwesikweletu?;i{Risk} ephathelene nokukweletisa imali;Ukuphula umthetho;Ikhefu;Isithombe;Kuhlale kukhona i{risk} ekubolekeni imali. Ngisho umkweletisi engalandela izinyathelo zokubona ukuthi uyakwazi na ukukhokha, isasekhona i{risk};9
The cost of borrowing money;Application;Y/N;Kuyenzeka yini kungabikho {risk} ekukweletiseni?;Cha;Yebo;;;Kuhlale kukhona i{risk} ekubolekeni imali. Ngisho umuntu okweletayo enemali eningi, isasekhona i{risk} uma kuvela ingozi;15
The cost of borrowing money;Application;Y/N;Abakweletisi bayabheka yini ukukhokha kwakho izikweletu osewazithatha uku{decide}'a ukuthi bayakunika imali na?;Yebo;Cha;;;Inzalo esikweletini ithintwa yi {risk} ebhekene nomuntu okweletayo. i{Risk} ingathintwa yizinto ezifana ne {security} yesikweletu;17
The cost of borrowing money;Application;T/F;Ikhona i{risk} ekukweletiseni umuntu othembekile onemali;Iqiniso;Amanga;;;Kuhlale kukhona i{risk} ekubolekeni imali. Ngisho umuntu okweletayo enemali eningi, isasekhona i{risk} uma kuvela ingozi engamenza engakwazi ukukhokha isikweletu;20
The cost of borrowing money;Seed;MC;Iziphi kulezi ezibaliwe engakunyusela inzalo esikweletini?;i{Risk} ekukubolekeni;Ubuwena;Ulimi olukhulumayo;Isibongo sakho;Inzalo esikweletini ithinteka kakhulu i{risk} ephathelene nokukukweletisela. Ziningi izinto ezithinta i{risk}, kanjengokuthi isikweletu sakho sivikeleke kanjani;7
The cost of borrowing money;Retention;MC;Esikweletini, i{risk} ephezulu ingenza ukuthi ini futhi ibe phezulu?;Inzalo;i{Personal loan};Intela;Iholo;Inzalo esikweletini ithinteka kakhulu i{risk} ephathelene nokukukweletisela. Ziningi izinto ezithinta i{risk}, kanjengokuthi isikweletu sakho sivikeleke kanjani;11
The cost of borrowing money;Retention;MC;Iziphi izinto kwezibaliwe ezingakwenza ube yi {risk} ukukweletisela?;Ukuba yi{customer} okokuqala;Ukuba negama elihle;Ukuba nemali oyibekile ({savings});Ukuba neholo elingajiki njalo;Inzalo esikweletini ithinteka kakhulu ukuthi ungasikhokha kanjani leso sikweletu. Uma uboleka okokuqala, awaziwa ukuthi ukhokha izikweletu kanjani;13
The cost of borrowing money;Application;T/F;Ngokwezimali nokukweletisa, i{risk} isho amathuba omuntu okungakhokhi imali ayibolekile;Iqiniso;Amanga;;;Abakweletisi bazobheka ukuthi ingakanani i{risk} esekukubolekeni imali. Bakunika impendula nesivumelwano ethintwa yilokho;16
The cost of borrowing money;Application;T/F;I{risk} enkulu ihambhelana nenzalo encane;Amanga;Iqiniso;;;Izinto esifana nama {personal loan} zine {risk} enkulu okusho ukuthi inzalo yakhona izoba nkulu. Uma i{risk} ephethelene nokukweletisa iphansi, inzalo izoba phansi;16
The cost of borrowing money;Application;T/F;I{risk} encane kumkweletisi ngawe ihambhelana nenzalo eningi emalini yesikweletu;Amanga;Iqiniso;;;Izinto esifana nama {personal loan} zine {risk} enkulu okusho ukuthi inzalo yakhona izoba nkulu. Uma i{risk} ephethelene nokukweletisa iphansi, inzalo izoba phansi;18
The cost of borrowing money;Application;T/F;I{risk} enkulu kumkweletisi ngawe ihambelana nenzalo eningi emalini yesikweletu;Iqiniso;Amanga;;;Izinto ezifana nama {personal loan} zine {risk} enkulu okusho ukuthi inzalo yakhona izoba nkulu. Uma i{risk} ephathelene nokukweletisa iphansi, inzalo izoba phansi;18
The cost of borrowing money;Application;Y/N;Ukuba se {risk}ini kwakho kuyayithinta inzalo emalini oyikweletayo;Yebo;Cha;;;Inzalo esikweletini ithinteka kakhulu ukuthi ungasikhokha kanjani leso sikweletu. Uma uboleka okokuqala, awaziwa ukuthi ukhokha izikweletu kanjani;19
Unsecure vs secure credit;Seed;MC;Ibizwa ngani into ovuma ukuyinika umkweletisi uma ungasakhoni ukukhokha isikweletu?;{Security};Iholo;Indleko;Intela thize;Uma uboleka imali noma ukuthatha isikweletu, umkweletisi engafuna i{security} ekuyinto yakho ebiza imali engakhokhela isikweletu okumele unike umkweletisi yona uma ungakhoni ukukhokha;7
Unsecure vs secure credit;Retention;MC;Yini kwezibhaliwe ekungelinye igama le {{security}}?;i{Security of debt};{Credit safety};i{Safety of debt};{Financial security};i{Security} yesikweletu yitemu eli {formal} elisho ukuqiniseka kukamkweletisi ekutholeni imali yakhe uma ungakhoni ukukhokha;12
Unsecure vs secure credit;Retention;MC;Yini kwezibhaliwe ekungelinye igama le {{security of debt}}?;{Security};i{Concatenate};{Income security};{Credit safety};i{Security} enye indlela yokuchaza i{security of debt}, ekuyinto yakho ebiza imali engakhokha isikweletu okumele unike umkweletisi yona;12
Unsecure vs secure credit;Retention;MC;Uma uvuma ukunika umkweletisi impahla yakho uma ungakhoni ukukhokha, isikweletu sinjani?;{Secure};{Unsecured};{Smart};{Safe};Isikweletu singaba ne {security} uma uvuma ukunika umkweletisi impahla yakho eziba imali uma uhluleka ukukhokha imali oyikweletayo;13
Unsecure vs secure credit;Retention;MC;Kwenzeka ini nge {security} uma ungakhoni ukukhokha imali yesikweletu?;Umkweletisi uyayithatha;Uhulumeni uyayithatha;Umkweletisi uyayiphula;Zonke ezibaliwe;Uma ungakhoni ukukhokha isikweletu, umkweletisi kuzoba ngeyakhe impahla yakho ovume ukuyenza i{security};14
Unsecure vs secure credit;Retention;MC;Kwenzekala ini uma wenza i{loan} ibe {secure}?;Inzalo ephansi;Inzalo enkulu;Inzalo engajiki;Ukukhokha kune {guarantee};Uma isikweletu sine {security}, inzalo esikweletini ijwayele ukuba ncane kuna mangabe ungafakanga {security} ngoba i{risk} incane;14
Unsecure vs secure credit;Retention;T/F;i{Security} yimpahla yakho ovuma ukunika umkweletisi uma ungakhoni ukukhokha isikweletu?;Iqiniso;Amanga;;;Uma uthatha isikweletu, umkweletisi engacela ukuthi ube ne {security} ekuyinto yakho ebiza imali engakhokha isikweletu okumele unike umkweletisi yona ekuzoba ngeyakhe uma uhluleka ukukhokha;14
Unsecure vs secure credit;Application;MC;Yini kwezibhaliwe eyisibonela sesikweletu esi {secure}?;i{Home loan};i{Personal loan};i{Account} esitolo;Isikweletu somngani;i{Home loan} ine {security} ngoba indlu iba yi{security}. Uma uyeka noma ungasakhoni ukukhokha futhi ungenzi iplani, indlu yakho ingathathwa yi {bank};17
Unsecure vs secure credit;Application;MC;Yini kwezibhaliwe eyisibonelo sesikweletu esi {secure}?;Ukuthengiselana kwe {pawn} ({Pawn transaction});i{Personal loan};i{Account} esitolo;Isikweletu somngani;Uma wenza ukushiya into yakho kuze uzothola imali, kubizwa nge {pawn transation}. Ungena esivumelwaneni esi {secure}. Imali oyitholayo iba {secure} ngento onike yona umkweletisi;18
Unsecure vs secure credit;Application;T/F;Ukuthenga imoto nge {vehicle finance} isibonelo sesikweletu esi {secure};Iqiniso;Amanga;;;Isikweletu semoto {vehicle finance} isikweletu esine {security}. Uma uyeka noma ungasakhoni ukukhokha futhi ungenzi iplani, imoto yakho ingathathwa yi {bank};18
Unsecure vs secure credit;Application;MC;Uma ufaka i{security} ukuthola isikweletu, sibizwa ngokuthi sinjani leso sikweletu?;{Secured};{Unsecured};{Safe};{Smart};Isikweletu esine {security} sine {collateral}, okusho ukuthi umkweletisi angeke alahlekelwe lutho uma ekuboleka imali wena ungasakhoni ukukhokha;18
Unsecure vs secure credit;Application;MC-AOTA;Yini kwezibhaliwe engaba yi {security} esikweletini?;Zonke ezibaliwe;Indlu;Imoto;i{TV};Chama iyiphi impahla ebalulekile ebiza imali eyanele ingaba yi {collateral} yesikweletu. Lokhu kuzothintwa yimali yesikweletu kanye nemibandela yesivumelwano;19
Unsecure vs secure credit;Application;T/F;Sonke isikweletu esi {secure} siba ne {security};Iqiniso;Amanga;;;i{Collateral} yenza isikweletu sibe ne {security}. Umkweletisi engaba nokuthula azi ukuthi uma ungakhokhi imali yesikweletu angeke elahlekelwe yimali;20
Unsecure vs secure credit;Application;MC;Uma uthenga imoto ngesikweletu namhlanje, imoto izoba ngekabani?;Umkweletisi;Eyakho;Ekahulumeni;Ayina {owner};Uma uthenga imoto ngesikweletu, imoto akusiyo eyakho. i{Title} lingena egameni lakho uma usuqedile ukukhokhela isikweletu. Imoto kuba ngeyakho uma usuyikhokhele ngokugcwele ({in full});19
Unsecure vs secure credit;Application;MC;Uma uthola i{home loan} e{bank} ukuthenga indlu, ekabani indlu?;Eyakho;Ekamkweletisi;Ekahulumeni;Muntu;Uma uthatha i{home loan}, itayitela ({title deed}) kuba ngeyakho. Kusho ukuthi indlu ngeyakho, ngisho ngabe ingathathwa indlu uma ungakhokhi;20
Unsecure vs secure credit;Application;Y/N;Isikweletu esine {security} ingabe siba {{nenzalo encance}} kunesikweletu esinganayo i{security}?;Yebo;Cha;;;Uma isikweletu noma i{loan} sine {security} ngoba khona into yakho obambhise ngayo, inzalo ijwayele ukuba ncane kuna mangabe ingekho i{security}. Lokhu ingoba i{risk} incane uma kune {security};17
Unsecure vs secure credit;Seed;T/F;Isikweletu esi {unsecure} isikweletu esinganayo i{security};Iqiniso;Amanga;;;Uma ukweleta imali kungekho lutho ovumile ukumnika umkweletisi uma ungakhoni ukukhokha, leso sikweletu asikho {secure} ({unsecured credit});2
Unsecure vs secure credit;Retention;MC;Isikweletu esingasekiwe yi {security} sibizwa ngokuthi sinjani?;Si {unsecured};{Secured};{Dangerous};{Smart};Uma ukweleta imali kungekho lutho ovumile ukumnika umkweletisi uma ungakhoni ukukhokha, leso sikweletu asikho {secure} ({unsecured credit});8
Unsecure vs secure credit;Retention;MC;Uma uthatha isikweletu esingena {security}, kusho ukuthini isikweletu esinjani leso?;Si {unsecured};{Secured};{Dangerous};{Smart};Izikweletu ezinganayo i{security} zijwayele ukuba nenzalo enkulu ngoba akukho {security} ukukhokhela umkweletisi uma ungakhoni ukukhokha;10
Unsecure vs secure credit;Retention;MC;Iziphi kwezibhaliwe ejwayele ukuba yisikweletu esi {unsecured}?; i{Personal loan};i{Home loan};Ukuthengiselana kwe {pawn} ({Pawn transaction});Isikweletu sikamashonisa;Ama {personal loan} avela kumkweletisi womthetho ajwayele ukungabi na {security} uma uwathatha, kodwa inzalo ijwayele ukuba nkulu;11
Unsecure vs secure credit;Retention;MC;Iziphi kwezibhaliwe ejwayele ukuba yisikweletu esi {unsecured}?;i{Credit card};i{Home loan};{Vehicle finance};Isikweletu sikamashonisa;Ngisho ekhona ama {credit card} ane {security}, amaningi ayisikweletu esi {unsecured} asebenza ngokukhokha kahle kwakho ukulethela umkweletisi ukuthula;12
Unsecure vs secure credit;Retention;MC;Iziphi kwezibhaliwe ejwayele ukuba yisikweletu esi {unsecured}?;i{Account} esitolo sezimpahla;i{Home loan};Ukuthengiselana kwe {pawn} ({Pawn transaction});Isikweletu sikamashonisa;Ama {account} ezitolo zokugqoka ayizikweletu ezingezi ne {security};13
Unsecure vs secure credit;Application;T/F;Isikweletu sendlu okuyi {home loan} sihlale sine {security};Iqiniso;Amanga;;;i{Home loan} ine {security} ngoba indlu iba yi{security}. Uma uyeka noma ungasakhoni ukukhokha futhi ungenzi iplani, indlu yakho ingathathwa yi {bank};18
Unsecure vs secure credit;Application;T/F;Isikweletu sendlu ekuyi {home loan} isibonelo sesikweletu esi {{unsecure}};Amanga;Iqiniso;;;i{Home loan} ine {security} ngoba indlu iba yi{security}. Uma uyeka noma ungasakhoni ukukhokha futhi ungenzi iplani, indlu yakho ingathathwa yi {bank};18
Unsecure vs secure credit;Application;MC;Isikweletu esingekho {secure} sinenzalo ephezulu ngoba______________;Kune {risk} ephezulu;Akunamaphepha;Akuna ntela;Kune {risk} ephansi;Izikweletu ezinganayo i{security} zijwayele ukuba nenzalo enkulu ngoba akukho {security} ukukhokhela umkweletisi uma ungakhoni ukukhokha;19
Unsecure vs secure credit;Application;MC;Iziphi kwezibhaliwe ezinzalo ephezulu?;i{Personal loan};Isikweletu sendlu;Isikweletu semoto;Intela ebuyayo;i{Home loan} ine {security} ngoba indlu iba yi{security}. Uma uyeka noma ungasakhoni ukukhokha futhi ungenzi iplani, indlu yakho ingathathwa yi {bank};20
Unsecure vs secure credit;Application;T/F;Ebakweletisini, isikweletu esingekho {secure} ({unsecured credit}) sine {risk} enkulu kunesikweletu esi {secure};Iqiniso;Amanga;;;Izikweletu ezinganayo i{security} zijwayele ukuba nenzalo enkulu ngoba akukho {security} ukukhokhela umkweletisi uma ungakhoni ukukhokha;18
Unsecure vs secure credit;Application;T/F;Izikweletu ezi {unsecure} ziyingozi;Amanga;Iqiniso;;;Izikweletu ezingenayo i{security} azisiyo ingozi, kodwa zibizwa kanjalo ngoba akunanto yakho ({security}) umkweletisi ayithathayo uma ungakhoni ukukhokha. i{Security} yehlisa i{risk} yesikweletu;18
